"Time","Atmospheric","Diffraction","horizonAngle","distance"
344,394.91878413729074,47.74084261010249,0.05271538637047896,2.6979567948163925e6
343,378.78335933250924,47.71977341637198,0.11169908981967742,2.691420286666584e6
342,363.16705417888494,47.69866035886527,0.1708063718133398,2.6848860558031714e6
341,348.06296700929477,47.67750332137541,0.23003797601118597,2.6783541267781565e6
340,333.4641011480237,47.65630218784146,0.28939465088686217,2.6718245243557435e6
339,319.3633632986478,47.63505684236155,0.34887714974832745,2.665297273514712e6
338,305.7535619050378,47.613767169206255,0.4084862307574316,2.65877239945082e6
337,292.6274054849036,47.592433052832384,0.4682226569492401,2.652249927579245e6
336,279.97750093545903,47.571054377896914,0.5280871962510764,2.645729883537045e6
335,267.796351810808,47.549631029271396,0.5880806215010942,2.6392122931856625e6
334,256.0763565706252,47.528162892056606,0.6482037104662692,2.6326971826134464e6
333,244.80980679957594,47.50664985159756,0.7084572458603258,2.626184578138219e6
332,233.98888539719877,47.48509179349889,0.7688420153606975,2.6196745063098683e6
331,223.60566473760338,47.46348860364055,0.8293588116254687,2.6131669939129716e6
330,213.65210479866596,47.44184016819385,0.8900084323095249,2.606662067969459e6
329,204.12005126017942,47.42014637363791,0.9507916800802803,2.600159755741302e6
328,195.0012335705126,47.39840710677651,1.01170936263281,2.5936600847332464e6
327,186.28726298127748,47.37662225475517,1.072762292704516,2.58716308269557e6
326,177.96963054956802,47.3547917050788,1.133951288088988,2.5806687776268814e6
325,170.03970510721533,47.33291534562966,1.1952771716494897,2.5741771977769514e6
324,162.48873119663855,47.31099306468568,1.2567407713315497,2.5676883716495847e6
323,155.30782697272045,47.28902475093931,1.31834292017517,2.561202328005519e6
322,148.48798207028642,47.267010293516655,1.3800844563260022,2.554719095865374e6
321,142.02005543660505,47.24494958199714,1.4419662230460646,2.548238704512625e6
320,135.89477312844656,47.22284250643359,1.5039890687236002,2.541761183496623e6
319,130.10272607318169,47.20068895737269,1.5661538468820209,2.53528656263565e6
318,124.63436779335434,47.178488825876016,1.628461416188417,2.528814872020014e6
317,119.48001209429113,47.156242003541394,1.6909126404606933,2.522346142015181e6
316,114.62983071412958,47.13394838252488,1.7535083886742626,2.5158804032649524e6
315,110.07385093579796,47.111607855563086,1.816249534967581,2.5094176866946775e6
314,105.8019531603754,47.089220315996066,1.879136958646925,2.5029580235145097e6
313,101.80386844132946,47.066785657790746,1.9421715441899117,2.4965014452227014e6
312,98.06917597904405,47.04430377556474,2.0053541812483857,2.4900479836089485e6
311,94.58730057514944,47.02177456461085,2.0686857646498233,2.4835976707577673e6
310,91.34751004605788,46.99919792092193,2.132167194397969,2.477150539051923e6
309,88.33891259518293,46.976573741216455,2.195799375672301,2.4707066211758954e6
308,85.55045414329818,46.95390192296448,2.259583218826081,2.4642659501193943e6
307,82.97091561645725,46.931182364414354,2.3235196393834747,2.457828559180921e6
306,80.5889101909398,46.908414964619844,2.3876095580353422,2.451394481971364e6
305,78.39288049466717,46.885599623467904,2.451853900633645,2.4449637524176575e6
304,76.37109576452885,46.862736241707104,2.516253598184442,2.4385364047664707e6
303,74.51164895904932,46.83982472097657,2.5808095868398935,2.432112473587957e6
302,72.80245382586833,46.81686496383562,2.6455228078883155,2.425691993779546e6
301,71.23124192345045,46.793856873794006,2.71039420774303,2.419275000569777e6
300,69.78555959647811,46.770800355342814,2.7754247379297357,2.412861529522197e6
299,68.45276490438084,46.747695313986036,2.840615355071953,2.4064516165392944e6
298,67.2200245024288,46.72454165627279,2.905967020875319,2.400045297866492e6
297,66.07431047485952,46.701339289830244,2.9714807021098033,2.3936426100961873e6
296,64.75909171251458,46.67808812339723,3.0371573705902533,2.3872435901718405e6
295,63.32266185590897,46.65478806685864,3.102998003155214,2.380848275392127e6
294,61.949551910430415,46.63143903128041,3.1690035816438846,2.3744567034151303e6
293,60.63740607665689,46.60804092894541,3.2351750928709224,2.3680689122625953e6
292,59.38383075287018,46.58459367338996,3.3015135285996995,2.361684940324231e6
291,58.18639388538673,46.56109717944125,3.3680198855129535,2.35530482636208e6
290,57.04262430870531,46.53755136325536,3.434695165181654,2.3489286095149238e6
289,55.95001107536375,46.51395614235633,3.5015403740317828,2.3425563293027664e6
288,54.90600277539984,46.4903114356758,3.5685565233084673,2.336188025631358e6
287,53.90800684529254,46.46661716359372,3.635744629038113,2.329823738796787e6
286,52.953388866282495,46.44287324797966,3.7031057119878965,2.3234635094901253e6
285,52.03947185195615,46.41907961223528,3.770640797623013,2.317107378802135e6
284,51.16353552499233,46.395236181337374,3.838350916061178,2.3107553882280323e6
283,50.32281558296339,46.371342881882086,3.90623710202447,2.3044075796723193e6
